timestamp,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,duration,packets,tcp_flags,http_status
2025-03-18T06:02:10.264549,200.238.216.34,211.176.212.170,45810,80,TCP,827,24824,20.988301026462967,90,FIN,200
2025-03-18T13:10:06.264549,153.0.222.178,24.234.54.178,33346,3389,TCP,43427,5269,70.35420979464647,75,RST,200
2025-03-18T19:49:37.264549,58.189.72.245,181.80.193.120,26094,80,UDP,66566,40501,27.841686199771967,97,FIN,200
2025-03-18T07:12:50.264549,118.68.208.233,126.249.99.178,56703,3389,TCP,31821,48329,33.365298582714075,38,PSH,200
2025-03-18T09:27:49.264549,121.174.13.43,121.185.20.139,17196,443,TCP,37465,28014,63.44375868840232,65,RST,200
2025-03-18T15:09:02.264549,41.82.106.131,206.70.92.110,15684,53,TCP,47523,16848,37.37341337071245,29,SYN,200
2025-03-18T21:52:19.264549,146.109.82.8,95.39.179.230,4890,53,TCP,6634,47474,57.35721548548065,80,SYN,200
2025-03-18T10:29:51.264549,138.173.10.1,60.9.7.238,38040,443,UDP,50027,22582,284.5242630454662,1,ACK,200
2025-03-18T14:18:49.264549,27.68.199.211,148.134.156.204,6985,22,TCP,3935,988,24.726969921486834,30,SYN,200
2025-03-18T22:34:03.264549,50.12.125.144,103.15.206.141,64244,80,TCP,38633,43260,231.85301053787776,22,SYN,200
2025-03-18T03:28:29.264549,11.64.137.39,156.77.197.74,28005,53,TCP,44572,19462,81.26704442447955,38,PSH,200
2025-03-18T02:50:06.264549,94.143.25.244,130.12.25.53,47389,53,TCP,74356,18546,206.35936558687143,27,PSH,301
2025-03-18T18:54:23.264549,140.162.54.129,203.16.105.254,21877,80,TCP,70508,46312,80.25170647547077,38,ACK,200
2025-03-18T17:33:46.264549,35.154.9.66,139.48.178.42,61721,80,TCP,36873,17561,27.83708854655025,90,ACK,301
2025-03-18T21:24:49.264549,88.54.108.2,105.156.96.226,3518,443,TCP,46419,32413,22.81787554572653,37,SYN,200
2025-03-18T03:06:35.264549,99.6.251.183,13.170.195.204,51921,22,UDP,48665,28290,161.87826657875033,49,FIN,200
2025-03-19T00:18:34.264549,111.57.119.206,96.46.76.20,60178,80,TCP,73717,12256,116.48505851915827,5,FIN,200
2025-03-18T02:38:21.264549,119.99.25.36,56.214.209.18,50764,443,TCP,23610,5499,64.07588639190566,58,ACK,200
2025-03-18T14:39:26.264549,122.245.235.74,217.217.21.1,38784,53,TCP,95042,34843,71.43710576280492,35,ACK,200
2025-03-18T14:59:19.264549,188.56.200.255,126.155.18.113,3186,80,TCP,49564,6815,41.73790328664271,70,SYN,200
2025-03-18T10:13:45.264549,172.212.111.68,95.104.26.0,44931,443,TCP,78490,5791,15.036019168651858,7,RST,200
2025-03-18T03:58:58.264549,93.129.20.62,37.17.55.193,55279,22,TCP,80825,5491,91.40560925119297,17,PSH,200
2025-03-18T11:02:07.264549,15.58.198.135,48.240.95.117,24330,53,TCP,87415,12649,5.295383141400413,24,SYN,200
2025-03-18T02:20:19.264549,169.180.125.231,42.164.7.232,28876,53,ICMP,34831,25266,9.826070925276836,74,PSH,200
2025-03-18T15:59:50.264549,162.81.212.232,172.126.212.155,6220,22,TCP,73915,45005,41.73762389676345,94,SYN,200
2025-03-18T23:25:46.264549,12.128.116.226,103.154.183.145,22155,80,TCP,99343,12792,93.72991338504183,21,PSH,200
2025-03-18T06:25:05.264549,74.39.55.94,186.87.6.61,12752,80,TCP,76018,7808,21.90386590849778,95,PSH,200
2025-03-18T23:31:31.264549,171.134.194.44,38.219.110.48,31345,80,UDP,83647,19367,54.58989000626931,27,ACK,200
2025-03-18T06:06:39.264549,177.254.207.58,172.151.214.209,32354,22,TCP,97087,36293,175.60114772519546,85,FIN,200
2025-03-18T10:26:46.264549,172.122.95.61,180.8.154.80,34535,3389,UDP,56175,46577,4.951152705983433,87,RST,200
2025-03-18T08:32:39.264549,216.155.64.239,132.62.60.107,7895,53,UDP,40057,36472,48.37521636274852,34,SYN,200
2025-03-18T15:16:15.264549,132.220.171.11,191.75.222.156,64462,3389,UDP,10953,3131,182.35697100484694,83,ACK,200
2025-03-18T07:48:21.264549,143.107.109.78,101.152.177.220,34629,80,TCP,35056,39072,46.28953565640825,45,ACK,200
2025-03-18T03:40:31.264549,26.73.26.202,141.228.214.61,3964,443,TCP,19062,39605,2.5339001443677973,87,FIN,200
2025-03-18T05:18:12.264549,108.234.236.37,7.241.36.134,49643,80,UDP,20484,41683,31.515768559460035,51,ACK,200
2025-03-18T18:02:38.264549,74.141.218.82,88.70.211.44,17521,443,TCP,29448,30978,65.46354217526667,4,SYN,200
2025-03-18T00:46:48.264549,106.134.147.16,134.10.144.110,45595,443,TCP,47366,8246,86.9943049813345,16,SYN,200
2025-03-18T09:52:15.264549,85.237.231.40,45.218.146.27,27880,3389,TCP,83174,1914,117.97751775471893,67,FIN,200
2025-03-18T17:25:39.264549,4.246.194.171,148.105.145.4,64699,443,TCP,39328,19407,63.774357181553064,17,SYN,200
2025-03-18T05:04:09.264549,219.226.82.76,17.166.75.215,15521,53,UDP,70140,2548,18.01800632489035,32,SYN,200
2025-03-18T11:02:03.264549,65.80.244.93,6.24.103.102,17721,3389,UDP,90124,32833,24.21228008371046,91,ACK,200
2025-03-18T20:54:20.264549,110.86.211.113,53.197.213.186,49981,80,UDP,49190,44639,58.39302379912323,79,FIN,200
2025-03-18T09:07:45.264549,70.163.134.127,14.64.194.99,22868,443,TCP,91453,18544,58.12841447795588,44,SYN,200
2025-03-18T04:07:24.264549,221.111.183.208,222.205.194.182,4782,80,UDP,54506,46110,7.175427108753494,68,RST,301
2025-03-18T16:32:39.264549,174.53.27.113,144.102.231.209,50873,22,TCP,1650,28452,22.135277755783562,74,SYN,200
2025-03-18T06:35:07.264549,77.88.254.200,156.124.152.123,32318,443,TCP,53676,1443,77.91423735661193,39,RST,200
2025-03-18T16:04:18.264549,204.190.184.225,128.17.134.72,64542,22,TCP,89436,9882,18.66665863246685,99,ACK,200
2025-03-18T19:25:47.264549,83.174.93.220,56.40.91.108,1161,80,UDP,5987,43661,69.98587421858385,15,PSH,200
2025-03-18T19:09:18.264549,104.248.124.59,85.17.226.241,48364,443,TCP,3239,48988,179.80959448852525,69,SYN,200
2025-03-18T04:57:01.264549,156.186.142.80,215.34.25.36,28850,443,TCP,93324,30110,52.827854963159645,68,ACK,200
2025-03-18T10:31:55.264549,154.214.34.218,205.231.132.113,52765,80,TCP,3379,1693,130.24290897558447,4,PSH,200
2025-03-18T04:56:17.264549,23.146.63.79,148.245.91.214,2626,53,TCP,75565,9667,2.9043151006119317,42,PSH,200
2025-03-18T09:59:28.264549,197.63.115.133,221.194.152.31,63367,22,TCP,56380,24446,56.82290070270595,31,PSH,200
2025-03-18T02:08:49.264549,79.139.215.106,139.53.216.75,57498,53,TCP,82766,1869,12.827362599575864,28,FIN,200
2025-03-18T20:31:50.264549,115.178.45.32,181.228.91.111,38335,3389,UDP,38481,49413,53.40987939092259,95,ACK,200
2025-03-18T16:39:43.264549,91.183.173.75,49.172.89.91,60225,22,UDP,85636,19665,14.59881231648262,44,FIN,200
2025-03-18T04:44:12.264549,60.160.58.170,104.253.98.253,5122,80,TCP,62020,8794,114.68497347137472,21,RST,200
2025-03-18T05:14:41.264549,38.209.90.189,45.92.204.68,63019,22,TCP,47952,25415,33.49579759516572,29,RST,200
2025-03-18T21:29:29.264549,45.160.250.28,214.196.139.240,9074,80,TCP,76484,43473,50.94000267266579,89,FIN,200
2025-03-18T12:05:09.264549,155.71.26.106,97.46.76.115,27461,53,UDP,94201,4783,76.35532329970732,18,SYN,200
2025-03-18T05:15:54.264549,169.32.118.165,9.150.234.147,22400,53,TCP,36022,46670,169.62527088052028,42,RST,200
2025-03-18T16:28:17.264549,157.140.147.208,205.115.114.214,58884,53,UDP,74496,48061,73.88309582078516,27,FIN,200
2025-03-18T13:37:25.264549,116.15.162.205,196.108.80.213,58559,22,TCP,4721,41159,125.22659792439464,22,SYN,301
2025-03-18T03:55:33.264549,53.189.96.71,17.219.120.192,45558,3389,TCP,55256,22071,26.482265309254274,17,FIN,200
2025-03-18T18:04:56.264549,6.25.246.227,16.145.252.62,1619,22,TCP,84576,28833,29.151035551264737,29,FIN,301
2025-03-18T04:59:06.264549,72.150.143.82,159.101.49.175,5360,22,TCP,98492,41491,7.16386411071552,60,ACK,200
2025-03-18T17:47:56.264549,192.176.4.185,213.141.115.5,38420,3389,TCP,7002,18295,163.60020134979155,66,RST,200
2025-03-18T14:15:40.264549,144.178.205.186,218.52.6.67,21608,443,TCP,68005,37534,72.49138738062702,99,SYN,200
2025-03-18T13:37:56.264549,29.198.163.104,71.240.180.87,1378,443,TCP,9860,31337,13.044891546382964,60,FIN,200
2025-03-18T15:12:49.264549,39.184.239.201,112.67.244.179,52982,3389,TCP,5759,21885,3.3415524916035007,3,ACK,200
2025-03-18T09:47:24.264549,219.158.71.62,59.240.230.53,44572,443,TCP,8056,13832,135.01670164785548,92,PSH,200
2025-03-18T14:56:50.264549,200.160.4.56,53.26.157.215,1646,443,TCP,46050,44674,168.53161682429047,5,ACK,200
2025-03-18T17:56:31.264549,80.178.151.99,209.137.79.213,9775,443,TCP,23406,37352,57.599874931048355,86,ACK,200
2025-03-18T22:29:06.264549,72.1.97.221,118.211.31.143,5533,3389,TCP,69102,36175,19.113150129175384,93,PSH,200
2025-03-19T00:07:46.264549,96.24.232.87,11.200.204.54,39643,443,TCP,15945,22886,142.78887685183867,15,SYN,200
2025-03-18T08:07:16.264549,168.238.154.180,17.143.71.11,45382,22,TCP,905,709,77.6250230731246,71,PSH,200
2025-03-18T10:33:17.264549,176.120.37.65,77.93.159.43,61071,22,UDP,93091,45802,16.280734674260245,31,RST,200
2025-03-18T14:49:24.264549,38.213.222.205,216.206.121.23,6451,3389,TCP,39030,4612,0.7498581669669531,79,FIN,200
2025-03-18T16:25:22.264549,206.30.38.170,43.103.85.51,44770,80,TCP,29467,38158,116.34256748303676,73,FIN,200
2025-03-18T14:26:30.264549,76.168.33.236,107.1.49.50,37980,22,UDP,85082,13922,7.1481836331143205,10,FIN,200
2025-03-18T03:29:37.264549,130.205.90.64,141.121.173.253,40385,53,TCP,68391,41234,34.3021012440833,45,FIN,200
2025-03-18T10:04:49.264549,47.48.246.153,92.74.203.240,64750,3389,UDP,85605,44099,112.66167680850121,14,SYN,200
2025-03-18T02:43:53.264549,87.242.218.73,222.60.167.120,24573,3389,TCP,30432,46744,21.935923677937783,1,SYN,200
2025-03-18T20:03:31.264549,104.88.106.156,16.177.255.192,58428,443,TCP,69245,19018,10.009750578796384,82,ACK,200
2025-03-18T21:22:38.264549,149.95.89.139,94.236.75.118,20717,80,TCP,49595,19347,17.846018909832704,87,RST,200
2025-03-18T00:36:06.264549,13.145.51.49,167.179.12.250,61616,22,TCP,94844,2414,174.2764910924068,85,ACK,301
2025-03-18T05:48:32.264549,218.252.42.175,48.117.210.55,6195,53,TCP,72930,2125,86.58668024505951,76,PSH,200
2025-03-18T19:29:47.264549,66.90.21.111,116.7.198.195,47780,443,TCP,24837,39159,88.91715007986355,51,PSH,200
2025-03-18T20:50:46.264549,133.236.161.28,174.129.98.178,25979,53,TCP,21415,25184,85.57666171921954,36,ACK,200
2025-03-18T22:46:01.264549,27.195.7.120,81.119.165.68,52584,3389,TCP,782,35375,14.669832030096122,95,PSH,200
2025-03-18T19:43:59.264549,133.208.82.189,119.163.156.215,24553,80,TCP,64442,24241,24.362460583925145,56,PSH,200
2025-03-18T19:39:07.264549,83.194.154.116,205.26.183.78,28776,53,UDP,58840,41897,10.207982220964833,68,SYN,200
2025-03-18T06:05:31.264549,155.190.86.1,143.39.190.117,63635,443,TCP,42182,21282,100.82053998566214,18,RST,200
2025-03-18T12:38:08.264549,179.22.248.241,74.3.110.39,7923,80,UDP,57871,3845,4.4091133392579165,25,PSH,200
2025-03-18T12:20:53.264549,106.121.80.232,111.221.148.47,51649,53,TCP,8032,28782,7.171125246640025,8,FIN,200
2025-03-18T09:33:21.264549,53.240.131.25,94.108.188.58,64283,3389,TCP,7916,31229,21.20788179203703,98,SYN,200
2025-03-18T20:16:41.264549,152.141.69.36,155.152.145.181,33153,443,UDP,76245,5079,12.467280727906468,41,ACK,200
2025-03-18T15:52:51.264549,205.134.215.96,96.27.161.246,53794,80,TCP,1904,6069,0.6827617377451488,39,ACK,500
2025-03-18T18:15:20.264549,76.128.6.205,87.86.183.55,44266,53,TCP,60386,9072,125.54847861496812,50,RST,200
2025-03-18T03:39:48.264549,78.110.56.117,153.180.204.28,12665,53,TCP,54822,43721,45.678200969168785,81,PSH,200
2025-03-18T06:59:38.264549,60.137.35.211,191.138.53.39,55054,3389,UDP,71531,38310,251.77211844121848,99,ACK,200
2025-03-18T07:15:43.264549,120.51.192.167,56.6.93.184,60875,3389,TCP,99445,18136,59.28924964525906,30,PSH,200
2025-03-18T03:31:41.264549,206.186.219.250,108.187.106.6,35650,22,TCP,29711,43345,11.70549429130518,45,ACK,200
2025-03-18T02:55:09.264549,194.34.26.175,71.221.30.148,52397,3389,UDP,97238,36336,160.8143616653894,57,RST,200
2025-03-18T17:41:36.264549,212.69.121.184,178.139.99.29,44961,80,TCP,2435,3610,79.04269184601654,69,SYN,200
2025-03-18T00:48:56.264549,59.201.103.4,207.65.182.64,43200,53,TCP,62882,2703,57.90290980181793,40,RST,301
2025-03-18T01:37:47.264549,34.5.121.231,182.117.125.84,36863,22,TCP,11458,20338,81.74375990804327,50,RST,200
2025-03-18T00:50:13.264549,107.230.10.109,117.52.243.61,23762,3389,UDP,67661,42507,79.91866208443811,13,FIN,200
2025-03-18T18:41:45.264549,186.8.155.254,102.95.118.29,59898,53,TCP,9898,32040,6.272550380527126,63,SYN,200
2025-03-18T14:01:45.264549,44.244.130.42,46.48.38.84,12361,53,TCP,18721,19271,180.87596842381708,7,FIN,200
2025-03-18T15:25:57.264549,99.107.14.117,141.147.203.8,47421,22,UDP,62768,25070,96.65685739924353,99,SYN,200
2025-03-18T13:44:27.264549,37.157.252.185,181.14.91.164,43966,22,TCP,20875,33996,81.82395498034943,15,ACK,200
2025-03-18T01:20:45.264549,9.18.39.124,66.104.217.232,58855,22,UDP,12649,29684,8.979773224882782,57,PSH,200
2025-03-19T00:15:10.264549,88.244.100.21,131.192.221.190,43682,22,ICMP,44044,4044,113.33574358250817,35,FIN,301
2025-03-18T01:12:27.264549,159.171.141.19,211.44.221.48,46459,53,TCP,85884,42396,26.056515745154275,54,FIN,200
2025-03-18T01:59:10.264549,159.85.207.101,11.225.82.240,37609,53,TCP,54459,42677,2.839386660051501,23,FIN,200
2025-03-18T22:48:28.264549,124.115.218.247,202.94.49.71,19499,443,TCP,82965,19676,9.652202330559307,34,FIN,200
2025-03-18T14:19:44.264549,56.82.174.66,221.63.22.81,60534,22,TCP,62046,22425,57.43596904331935,66,PSH,200
2025-03-18T01:12:57.264549,180.36.254.80,99.163.234.216,45124,22,TCP,46286,36086,6.999572200280917,28,SYN,301
2025-03-18T01:32:32.264549,26.219.206.153,117.222.46.197,62646,22,TCP,62546,36552,4.901778200680575,32,FIN,404
2025-03-18T17:29:40.264549,84.212.170.17,192.30.207.23,1845,53,TCP,50152,14714,5.957599404438501,55,SYN,200
2025-03-18T10:54:14.264549,111.183.13.158,212.216.203.151,57553,443,TCP,55980,3556,17.376872432091773,97,FIN,404
2025-03-18T03:06:07.264549,56.191.111.32,198.3.125.21,19217,80,TCP,10302,22442,9.793738418001142,87,RST,200
2025-03-18T16:40:42.264549,21.22.179.140,26.103.26.100,51668,22,TCP,70205,12927,18.11203644176168,46,RST,200
2025-03-18T19:33:34.264549,8.167.12.105,128.72.235.17,39909,53,TCP,57064,26843,51.31682700438212,23,SYN,200
2025-03-18T13:32:37.264549,142.193.239.168,71.128.243.109,58379,443,TCP,88901,33510,9.109109160633183,18,RST,200
2025-03-18T02:28:59.264549,78.232.78.227,63.69.19.206,23871,443,UDP,16009,27785,15.538913992753718,61,SYN,500
2025-03-18T13:44:16.264549,87.45.179.193,198.86.226.38,36444,3389,TCP,94013,40687,6.16198242374231,5,RST,200
2025-03-18T16:14:26.264549,148.79.239.67,193.104.43.172,10689,22,TCP,6059,21294,94.33399649916947,46,PSH,200
2025-03-18T12:29:38.264549,154.55.181.80,88.70.40.12,45503,443,UDP,16509,10565,14.221474149118238,89,ACK,200
2025-03-18T10:55:11.264549,179.11.210.46,41.255.132.173,52813,22,TCP,96351,17489,33.322019871958894,82,RST,200
2025-03-18T19:11:25.264549,57.202.178.218,11.144.13.142,64425,443,UDP,27799,13299,34.33900377962622,20,PSH,200
2025-03-18T13:48:20.264549,94.236.12.11,140.77.101.175,23357,443,ICMP,52774,4104,71.54621804751528,18,SYN,200
2025-03-18T14:23:34.264549,170.101.227.46,19.48.154.254,43724,22,TCP,68187,42124,43.87356034573457,65,SYN,200
2025-03-18T19:30:41.264549,170.184.197.129,14.166.81.247,24920,53,TCP,18241,22744,35.756348653815074,98,SYN,200
2025-03-18T01:08:11.264549,89.54.6.139,112.182.242.180,8173,80,TCP,99166,4145,26.66776992941244,9,FIN,200
2025-03-18T17:35:51.264549,177.12.114.63,184.82.43.92,27080,53,TCP,97140,17977,134.53359399015943,5,FIN,200
2025-03-18T02:32:33.264549,102.46.139.22,155.143.35.64,40763,443,TCP,12784,11768,22.6524953627345,57,RST,200
2025-03-18T07:36:29.264549,115.89.81.157,129.157.184.12,34567,80,TCP,42641,22631,26.355450610379563,97,FIN,200
2025-03-18T18:05:09.264549,141.136.237.73,106.190.131.134,4701,80,TCP,29778,37288,30.160390961582717,49,PSH,200
2025-03-18T05:59:41.264549,81.50.72.216,222.37.175.175,50252,443,UDP,93768,28370,34.252571731184396,98,FIN,200
2025-03-18T23:54:54.264549,79.228.197.169,152.248.73.101,59667,22,TCP,77345,4652,12.309294771076342,62,PSH,200
2025-03-18T19:10:47.264549,135.250.177.235,55.254.58.247,36646,53,TCP,42457,1329,12.29258201470387,70,RST,200
2025-03-18T23:34:32.264549,83.118.240.36,109.138.141.48,25852,443,TCP,50347,9610,71.46687411436743,81,SYN,200
2025-03-18T04:11:13.264549,32.26.87.183,168.13.96.230,10180,22,TCP,70592,30826,85.95041391713077,36,FIN,200
2025-03-18T18:42:20.264549,207.104.214.145,51.135.51.130,11791,3389,TCP,1730,4103,8.970166089379084,92,ACK,200
2025-03-18T11:20:51.264549,202.226.106.82,170.124.63.72,34237,3389,TCP,49944,40113,34.831703180910424,26,PSH,200
2025-03-18T07:08:25.264549,29.27.241.220,153.90.72.8,64458,3389,UDP,47976,31602,26.233606522317555,36,PSH,200
2025-03-18T18:59:11.264549,221.236.227.182,211.182.79.10,30419,3389,TCP,29652,11780,86.07011323201309,3,SYN,200
2025-03-18T21:22:59.264549,129.40.224.2,124.224.71.229,27021,3389,TCP,4669,20377,73.65122322693233,69,FIN,200
2025-03-18T21:56:04.264549,215.208.51.36,198.248.79.135,18861,22,UDP,20466,35750,66.37904863388233,12,RST,200
2025-03-18T12:36:39.264549,129.82.141.204,60.129.5.13,54158,22,TCP,68509,5227,137.1635494624489,72,SYN,200
2025-03-18T18:57:00.264549,69.218.176.112,114.185.22.105,12578,3389,TCP,21901,3716,14.643485932571839,31,ACK,200
2025-03-18T21:49:50.264549,14.237.199.241,191.136.14.135,43173,443,TCP,3865,29596,125.83569666701932,89,PSH,200
2025-03-18T05:36:32.264549,136.51.239.145,146.227.157.75,43163,3389,TCP,17268,34817,93.08615288496115,48,RST,200
2025-03-18T15:10:35.264549,169.53.136.53,70.95.69.68,54597,443,TCP,58373,39665,15.84816060437437,86,RST,200
2025-03-18T05:09:50.264549,179.93.91.142,145.143.11.177,51493,22,TCP,27472,32148,74.38438115727598,20,RST,404
2025-03-18T22:49:49.264549,17.161.2.179,162.179.177.199,55361,53,TCP,62649,31257,47.831400661311825,82,SYN,200
2025-03-18T14:22:33.264549,164.80.63.168,158.78.239.57,61736,80,TCP,40751,30888,99.22109380996145,37,SYN,200
2025-03-18T16:51:01.264549,58.81.249.41,31.200.164.26,49706,80,TCP,74968,18473,11.560147998950793,45,ACK,200
2025-03-18T07:02:37.264549,99.231.132.164,143.250.172.117,22412,443,TCP,74527,17785,31.009151524263437,40,FIN,200
2025-03-18T23:48:30.264549,11.8.209.1,33.161.132.127,44854,22,ICMP,11595,31943,118.25638409033363,46,SYN,200
2025-03-18T22:45:06.264549,104.1.251.126,82.49.240.231,16617,22,TCP,26968,12995,24.8702922472211,64,PSH,200
2025-03-18T14:14:37.264549,111.100.223.77,212.219.144.162,4991,22,UDP,97834,19591,63.696050633516705,10,FIN,200
2025-03-18T23:19:46.264549,98.167.33.101,219.223.30.95,45469,443,TCP,82636,15742,210.03947282621024,44,PSH,200
2025-03-18T20:59:56.264549,187.7.33.180,202.182.162.238,32247,3389,TCP,70275,46807,7.06088404758498,30,PSH,200
2025-03-18T09:02:30.264549,105.12.2.206,96.0.78.240,8378,80,UDP,99012,431,14.987114991358824,31,FIN,200
2025-03-18T01:02:36.264549,79.0.168.63,175.16.98.51,4983,80,UDP,93159,38858,94.23958262161581,46,ACK,200
2025-03-18T23:11:59.264549,114.184.86.63,23.240.107.185,16438,3389,UDP,27036,5764,11.458232332260211,44,PSH,301
2025-03-18T12:20:32.264549,158.38.189.251,30.156.223.105,30375,3389,TCP,76767,29666,21.609782284566894,96,FIN,200
2025-03-18T12:37:17.264549,30.211.169.162,112.26.20.133,31014,443,TCP,46554,16167,83.8626583404551,83,ACK,200
2025-03-18T16:16:26.264549,87.86.4.77,201.162.46.249,28865,3389,TCP,95789,43076,78.90409359613913,98,SYN,200
2025-03-18T06:03:39.264549,49.90.149.47,124.106.97.31,27191,53,TCP,65370,45132,16.514281901221302,80,FIN,200
2025-03-18T13:09:01.264549,74.71.18.202,171.9.127.26,26579,80,TCP,92716,47955,61.42450117842154,53,FIN,200
2025-03-18T17:52:51.264549,190.16.95.2,61.193.199.96,22870,53,TCP,59659,12874,5.180118629258748,87,PSH,200
2025-03-18T09:37:29.264549,122.202.229.209,65.63.191.53,32126,53,TCP,98628,30009,43.88132133661992,24,RST,200
2025-03-18T01:06:29.264549,192.191.130.66,34.224.124.23,23250,22,TCP,84628,12546,24.97481196152032,86,FIN,200
2025-03-18T05:05:54.264549,204.146.168.100,173.118.149.165,26589,3389,TCP,92165,30394,13.601756800203615,53,FIN,200
2025-03-18T14:39:51.264549,169.79.161.181,39.171.205.37,38511,22,TCP,62595,15491,178.54509643189863,21,FIN,200
2025-03-18T03:17:56.264549,131.77.239.191,133.23.100.178,29864,53,UDP,49738,6558,36.48677483063494,41,RST,200
2025-03-18T02:11:18.264549,87.44.150.36,85.145.128.241,44797,53,ICMP,82863,35493,71.61150623332044,31,SYN,200
2025-03-18T07:32:41.264549,28.213.31.231,64.100.65.244,5652,443,TCP,69532,49582,13.294806140476691,90,PSH,200
2025-03-18T03:52:16.264549,201.1.210.160,109.194.64.181,2498,80,TCP,52310,15848,48.61446226794211,59,ACK,200
2025-03-18T02:28:36.264549,177.250.165.185,35.252.64.76,62877,53,TCP,40165,14460,77.48169235745772,44,FIN,200
2025-03-18T00:52:07.264549,169.232.198.228,60.58.218.244,34948,22,TCP,59445,34188,0.09698029866247958,27,SYN,200
2025-03-18T07:43:33.264549,135.143.131.168,138.28.228.143,39275,3389,TCP,32013,32854,96.15052027285617,51,FIN,200
2025-03-18T22:09:55.264549,99.175.65.14,216.25.152.228,61302,53,UDP,20018,2776,60.11784144219165,31,FIN,200
2025-03-18T04:00:15.264549,190.100.92.219,221.88.93.152,28017,443,TCP,26214,29266,72.51039560308963,7,RST,404
2025-03-18T18:25:52.264549,80.197.240.149,137.55.242.218,56251,3389,TCP,93482,49434,27.01192988081417,32,SYN,200
2025-03-18T09:35:03.264549,199.229.114.43,15.245.139.140,16861,3389,TCP,19053,49090,2.997572444972448,31,SYN,200
2025-03-18T12:03:47.264549,193.136.214.247,53.30.56.69,47246,3389,TCP,16387,44502,10.07644811020479,85,ACK,200
2025-03-18T19:28:33.264549,119.171.57.15,16.100.191.73,44911,3389,TCP,38322,41068,91.75849439147079,32,SYN,200
2025-03-18T17:24:49.264549,134.92.190.20,128.80.135.167,49848,3389,UDP,73144,23232,10.759304402174765,36,SYN,200
2025-03-18T05:18:57.264549,118.226.64.146,103.2.143.159,56110,22,TCP,42063,49162,97.02626522693107,16,RST,200
2025-03-18T15:16:40.264549,110.58.71.19,162.250.158.57,63902,443,TCP,3646,38096,73.84282738049865,47,SYN,200
2025-03-18T15:06:37.264549,25.254.20.160,99.12.107.148,18844,22,TCP,74082,46653,42.74086023856489,98,PSH,200
2025-03-18T12:46:59.264549,216.46.204.90,217.95.170.204,47479,80,UDP,9127,45434,32.560342782676024,77,PSH,301
2025-03-18T20:46:20.264549,34.210.0.57,163.232.82.132,13756,443,TCP,32191,42546,3.9568814320330175,50,ACK,200
2025-03-18T02:27:35.264549,42.154.101.52,78.14.138.154,47258,443,TCP,99599,7863,80.76149037338965,66,RST,200
2025-03-18T06:56:50.264549,114.71.178.107,7.172.28.76,6550,53,TCP,77955,23050,53.410218144268896,37,PSH,200
2025-03-18T18:20:22.264549,164.9.208.79,163.71.194.35,56000,80,TCP,69822,44631,23.94721525668194,36,ACK,200
2025-03-18T17:02:12.264549,121.89.5.105,220.207.109.159,42025,3389,TCP,26213,32307,56.76159633440347,31,SYN,200
2025-03-18T17:46:04.264549,200.128.118.98,111.205.189.132,13191,80,TCP,10799,48351,60.72426132361976,52,RST,404
2025-03-18T11:28:33.264549,106.207.36.224,128.64.251.248,10806,3389,UDP,51375,43212,42.002690371184045,35,PSH,200
2025-03-18T09:08:11.264549,170.125.201.22,39.42.228.1,54895,80,TCP,22306,48574,34.280215323345665,37,ACK,200
2025-03-18T12:28:29.264549,72.189.248.72,205.59.130.119,36478,80,TCP,67986,18356,10.004752820495801,33,SYN,301
2025-03-18T04:04:02.264549,125.100.216.109,29.244.130.183,47623,443,TCP,1652,34539,190.83937673784325,57,RST,301
2025-03-18T07:36:34.264549,196.190.124.155,11.202.172.138,27020,53,TCP,17726,10502,32.005901540266564,67,RST,200
2025-03-18T21:43:40.264549,174.160.63.216,81.103.114.77,43086,3389,TCP,55130,14898,246.19963066001523,9,RST,500
2025-03-18T20:24:35.264549,46.185.249.195,158.169.111.3,16883,22,TCP,12036,39048,124.50386674274795,65,PSH,200
2025-03-18T16:26:12.264549,2.15.119.98,137.76.146.2,5310,443,TCP,75545,35413,208.00986280688028,14,ACK,200
2025-03-18T17:01:43.264549,30.142.75.47,59.14.175.90,42282,22,TCP,30676,44620,59.018463535105894,93,PSH,200
2025-03-18T02:42:21.264549,180.124.97.113,183.220.40.160,46396,3389,ICMP,89161,22847,7.336026144616266,35,ACK,200
2025-03-18T08:31:26.264549,20.249.157.3,26.160.20.180,20548,22,TCP,98318,40323,33.289299274792555,27,RST,200
2025-03-18T16:28:51.264549,50.130.170.74,107.227.245.162,64390,443,TCP,83447,35702,16.96059040066176,16,RST,200
2025-03-18T07:24:36.264549,141.178.12.224,103.18.86.31,60702,22,UDP,12878,36283,55.50132877987044,81,RST,200
2025-03-18T04:16:59.264549,189.231.35.129,2.126.253.57,60987,53,UDP,81670,3047,75.5075835997107,65,PSH,200
2025-03-18T06:45:49.264549,219.224.245.72,15.244.112.61,3402,53,UDP,4988,16793,17.297592399179546,45,ACK,200
2025-03-18T23:57:59.264549,10.56.35.151,195.253.71.235,29140,443,UDP,45362,21749,1.3757205022377599,14,PSH,200
2025-03-18T16:05:30.264549,128.240.118.22,155.92.34.202,25658,22,UDP,82842,4684,67.62059924722749,72,FIN,200
2025-03-18T06:57:00.264549,146.186.54.120,18.120.25.36,53694,3389,TCP,30609,30880,125.32358745209069,27,SYN,200
